record_code,format_version,submission_date,reporting_agency,release_agency,coordinator,tag_code_or_release_id,tag_type,first_sequential_number,last_sequential_number,related_group_type,related_group_id,species,run,brood_year,first_release_date,last_release_date,release_location_code,hatchery_location_code,stock_location_code,release_stage,rearing_type,study_type,release_strategy,avg_weight,avg_length,study_integrity,cwt_1st_mark,cwt_1st_mark_count,cwt_2nd_mark,cwt_2nd_mark_count,non_cwt_1st_mark,non_cwt_1st_mark_count,non_cwt_2nd_mark,non_cwt_2nd_mark_count,counting_method,tag_loss_rate,tag_loss_days,tag_loss_sample_size,tag_reused,comments,release_location_name,hatchery_location_name,stock_location_name,release_location_state,release_location_rmis_region,release_location_rmis_basin,record_origin,tagged_adclipped,tagged_unclipped,untagged_adclipped,untagged_unclipped,untagged_unknown
"N","4.2","20250106","WDFW","COOP","04","!04P00086855",,,,,,"2",,"2014","20140515","20140515","3F10511  100027 R","3F10511  1072498E","3F10511  100414 S",,"H",,"FR","0.9",,,,,,,"0000","230",,,,,,,,"BO=MIXED(HxW)","CLARKS CR    10.0027","MAPLEWOOD ES(PUYALLU","VOIGHT CR    10.0414","WA","MPS","PUYA","N","0","0","0","230","0"
"N","4.2","20250205","CDFO","CDFO","03","!03NOCO11180",,,,,,"2","3","2011","201204","201205","2FS  GSVIR6768","2FS  GSVIH2472","2FS  GSVIS0295","F","H","B","FR",,,"N",,,,,"0000","540",,,"C",,,,,,"R-Tetayut Cr","H-Saanich Schools","S-Goldstream R","BC","GST","GSVI","N","0","0","0","540","0"
"N","4.2","20250106","WDFW","COOP","04","!04P00086860",,,,,,"2","7","2014","20150510","20150510","3F21802  230716 R","3F21802  2373795E","3F21802  230761 S",,"H",,"FR","0.91",,,,,,,"0000","308",,,,,,,,"BO=MIXED(HxW)","SCATTER CR   23.0716","TENINO ES (TENINO)","SKOOKUMCHUCK 23.0761","WA","GRAY","UPCH","N","0","0","0","308","0"
"T","4.2","20250106","WDFW","WDFW","04","637106","13",,,,,"2",,"2016","20180516","20180523","3M10513  888131 R","3M10513  888131 H","3F10308  070012 S02","Y","H","P","FR","33.15","149",,"5000","44229","0000","624",,,,,,,,"1300",,"BO=MIXED(HxW)","PEALE PASS @ SS PENS","SOUTH SOUND NET PENS","SKYKOMISH R  07.0012","WA","SPS","EKPS","N","44229","624","0","0","0"
"N","4.2","20250106","WDFW","COOP","04","!04P00086908",,,,,,"2",,"2014","20141226","20141226","3F10511  100027 R","3F10511  1072125E","3F10511  100414 S",,"H",,"FR","0.57",,,,,,,"0000","206",,,,,,,,"BO=MIXED(HxW) RELEASED EARLY DUE TO CHILLER PROBLEMS.","CLARKS CR    10.0027","PUYALLUP HS(PUYALLUP","VOIGHT CR    10.0414","WA","MPS","PUYA","N","0","0","0","206","0"
"N","4.2","20250106","WDFW","COOP","04","!04P00086909",,,,,,"2",,"2014","20150301","20150315","3F10208  031097 R","3F10208  0373403E","3F10208  030176 S",,"H",,"FR","0.9",,,,,,,"0000","240",,,,,,,,"BO=MIXED(HxW)","CLEAR CR     03.1097","CLEAR LAKE ES","SKAGIT R     03.0176","WA","SKAG","UPSK","N","0","0","0","240","0"
"N","4.2","20250106","WDFW","COOP","04","!04P00086917",,,,,,"2","7","2014","20150601","20150601","3F21802  230667 R","3F21802  2372816E","3F21802  220465 S",,"H",,"FR","0.9",,,,,,,"0000","500",,,,,,,,"BO=MIXED(HxW)","BEAVER CR    23.0667","LITTLEROCK ES","BINGHAM CR   22.0465","WA","GRAY","UPCH","N","0","0","0","500","0"
"N","4.2","20250106","WDFW","WDFW","04","!04P00202725",,,,,,"2",,"2022","20230524","20230524","3F10513  130095 R","3F10513  120007 H01","3F10513  150048 S","G","H",,"FR","6.47","80",,,,,,"5000","23186","0000","81",,,,,,"BO=MIXED(HxW)","THURSTON CR  13.0095","GARRISON HATCHERY","MINTER CR    15.0048","WA","SPS","DES","N","0","0","23186","81","0"
"N","4.2","20250106","WDFW","COOP","04","!04P00086918",,,,,,"2","7","2014","20150615","20150615","3F21802  220261 R","3F21802  2272180E","3F21802  220360 S",,"H",,"FR","0.9",,,,,,,"0000","240",,,,,,,,"BO=MIXED(HxW)","SYLVIA CR    22.0261","MONTESANO JHS HS","SATSOP R     22.0360","WA","GRAY","GHLC","N","0","0","0","240","0"
"N","4.2","20250106","WDFW","COOP","04","!04P00087986",,,,,,"2",,"2013","20150313","20150313","3F21802  220191 R","3F21802  220191 H","3F21802  220191 S","Y","H",,"FR","35.71","141",,,,,,"5000","165000",,,,,,,,"BO=MIXED(HxW)","WISHKAH R    22.0191","MAYR BROTHERS REARIN","WISHKAH R    22.0191","WA","GRAY","GHLC","N","0","0","165000","0","0"
"N","4.2","20250106","WDFW","COOP","04","!04P00088016",,,,,,"2",,"2012","20140320","20140320","3F21802  220191 R","3F21802  220191 H","3F21802  220191 S","Y","H",,"FR","33.59","130",,,,,,"5000","200000",,,,,,,,"BO=MIXED(HxW)","WISHKAH R    22.0191","MAYR BROTHERS REARIN","WISHKAH R    22.0191","WA","GRAY","GHLC","N","0","0","200000","0","0"
"N","4.2","20250205","CDFO","CDFO","03","!03NOCO11189",,,,,,"2","3","2011","201203","201205","2FS  LWFRR2469","2FS  LWFRH2519","2FS  LWFRS0107","F","H","B","FR",,,"N",,,,,"0000","1858",,,"B",,,,,"clayburn/stoney/downs","R-Clayburn Cr","H-Abbotsford Schools","S-Chilliwack R","BC","FRTH","LOFR","N","0","0","0","1858","0"
"T","4.2","20250106","WDFW","WDFW","04","637596","12",,,"O","04202000001026","2","7","2018","20200501","20200505","3F42001  260002 R","3F42001  260002 H02","3F42001  260002 S02","Y","H","P","VO","30.68","140",,"5000","413569","0000","4980","5000","8612","0000","104",,"0.0204",,"2350",,"BO=MIXED(HxW)","COWLITZ R    26.0002","COWLITZ SALMON HATCHERY","COWLITZ R -UPPER","WA","LOCR","COWL","N","413569","4980","8612","104","0"
"N","4.2","20250115","ADFG","ADFG","01","!01202ADFG40",,,,,,"2",,"2019","20200529","20200529","1F3YU334 4099892","1F3YU334 40","1F3YU334 4011000995","G","H","P",,"3.6",,"N",,,,,"0000","36945",,,"V",,,,,,"QUARTZ LK","RUTH BURNETT","DELTA CLEARWATER R 3","AK","LOYR","LOYRG","N","0","0","0","36945","0"
"N","4.2","20250106","WDFW","COOP","04","!04P00066363",,,,,,"2",,"2013","20140214","20140214","3F21902  240581 R","3F21902  240581 R01","3F21902  240543 S","E","H",,"VO","0.3",,,,,,,"0000","40000",,,,,,,,"BO=MIXED(HxW)","JOHNSON CR   24.0581","JOHNSON CR PROJECT -RSI","NASELLE R    24.0543","WA","WILP","NASE","N","0","0","0","40000","0"
"N","4.2","20250106","WDFW","COOP","04","!04P00066365",,,,,,"2",,"2012","20140401","20140408","3F21802  220360 R02","3F21802  220462 H","3F21802  220360 S","Y","H",,"VO","27.69","143",,,,,,"5000","395725","0000","9275",,,,,,"BO=MIXED(HxW)","SATSOP R -EF 22.0360","SATSOP SPRINGS PONDS","SATSOP R     22.0360","WA","GRAY","GHLC","N","0","0","395725","9275","0"
"N","4.2","20250106","WDFW","COOP","04","!04P00066366",,,,,,"2",,"2013","20140316","20140316","3F10511  090377 R","3F10510  096201 H","3F10510  090072 S","E","H",,"VO","0.3",,,,,,,"0000","45500",,,,,,,,,"DES MOINES C 09.0377","TU - DES MOINES","BIG SOOS CR  09.0072","WA","MPS","DUWA","N","0","0","0","45500","0"
"T","4.2","20250205","CDFO","CDFO","03","182061","0",,,,,"2","3","2018","20190527","20190614","2FS  GSVIR0206","2FS  GSVIH0105","2FS  GSVIS0105","F","H","B","FR","2.17",,"N","5000","29371",,,"0000","178985","5000","604","B","0.0201","17","1391",,,"R-Comox Lk","H-Puntledge River H","S-Puntledge R","BC","GST","GSVI","N","29371","0","604","178985","0"
"N","4.2","20250122","ODFW","ODFW","05","!05NT1705",,,,,,"2",,"2011","20130410","20130410","5F222    1600500000","5F22223  H23    21","5F222    18","S","H","P","FR","46.19",,"N",,,,,"5001","31898",,,"C",,,,,"NON TAGGED COHO RELEASE BY HATCHERY;FLR 158102 158101                       HME","COW CR (S UMPQUA R)","ROCK CR HATCHERY","COW CR (S UMPQUA R)","OR","SOOR","UMPQ","N","0","0","31898","0","0"
"N","4.2","20250106","WDFW","COOP","04","!04P00066367",,,,,,"2",,"2013","20140316","20140316","3F10510  090372 R","3F10510  096201 H","3F10510  090072 S","E","H",,,"0.3",,,,,,,"0000","21000",,,,,,,,,"WALKER CR    09.0372","TU - DES MOINES","BIG SOOS CR  09.0072","WA","MPS","DUWA","N","0","0","0","21000","0"
"N","4.2","20250106","WDFW","COOP","04","!04P00066368",,,,,,"2",,"2013","20140316","20140316","3F10511  090371 R","3F10510  096201 H","3F10510  090072 S","E","H",,,"0.3",,,,,,,"0000","33500",,,,,,,,,"MILLER CR    09.0371","TU - DES MOINES","BIG SOOS CR  09.0072","WA","MPS","DUWA","N","0","0","0","33500","0"
"N","4.2","20250106","WDFW","COOP","04","!04P00066767",,,,,,"2",,"2013","20140211","20140211","3F10511  150107 R","3F10511  1572995E","3F10513  150048 S","E","H",,"FR","0.3",,,,,,,"0000","25000",,,,,,,,"BO=MIXED(HxW)","OLALLA CR    15.0107","OLALLA ES (OLALLA)","MINTER CR    15.0048","WA","MPS","EKPN","N","0","0","0","25000","0"
"N","4.2","20250205","CDFO","CDFO","03","!03AD1735",,,,,,"2","3","2017","20190504","20190504","2FS  SWVIR0114","2FS  SWVIH0114","2FS  SWVIS0114","S","H","P",,"12.8","108","N",,,,,"5000","11569",,,"B",,,,,,"R-Nitinat R","H-Nitinat River H","S-Nitinat R","BC","WCVI","SWVI","N","0","0","11569","0","0"
"N","4.2","20250115","ADFG","ADFG","01","!01192ADFG13",,,,,,"2","3","2018","20190530","20190530","1F2UC247 4199993","1F2UC247 5010060998","1F2UC247 5010060","G","H","P",,"3.54",,"N",,,,,"0000","16135",,,"W",,,,,,"CARPENTER LK","WILLIAM JACK HERNAND","SHIP CR","AK","CEAK","UCI","N","0","0","0","16135","0"
"N","4.2","20250106","WDFW","COOP","04","!04P00066773",,,,,,"2",,"2013","20140225","20140225","3F21902  240034 R","3F21902  240034 H","3F21902  240251 S",,"H",,"FR","0.9",,,,,,,"0000","280000",,,,,,,,"BO=MIXED(HxW)","NORTH R      24.0034","MARCH SPAWNING CHNL","WILLAPA R    24.0251","WA","WILP","NOSM","N","0","0","0","280000","0"
"N","4.2","20250205","CDFO","CDFO","03","!03NOCO12150",,,,,,"2","3","2012","201309","201309","2FS  JNSTR5620","2FS  JNSTH2288","2FS  JNSTS0437","F","H","B","FR",,,"N",,,,,"0000","10000",,,"B",,,,,"Release # estimated.","R-Rice Cr","H-Woss Community H","S-Nimpkish R","BC","JNST","JSVI","N","0","0","0","10000","0"
"N","4.2","20250115","ADFG","ADFG","01","!01202ADFG65",,,,,,"2",,"2018","20200219","20200219","1F2UC244 3099981","1F2UC247 5010060998","1F2UC247 5010060","A","H","P",,"119",,"N",,,,,"0000","823",,,"V",,,,,,"SPORT LK","WILLIAM JACK HERNAND","SHIP CR","AK","CEAK","UCI","N","0","0","0","823","0"
"N","4.2","20250106","WDFW","COOP","04","!04P00066875",,,,,,"2",,"2012","20140301","20140415","3M10707  E      R01","3F10707  020065 H","3F10208  030176 S","Y","H",,"VO","30.23","145",,,,,,"5000","120000",,,,,,,,,"EAST SOUND BAY (SAN)","GLENWOOD SPRINGS","SKAGIT R     03.0176","WA","NOWA","SJUA","N","0","0","120000","0","0"
"T","4.2","20250106","WDFW","WDFW","04","638174","12",,,"D","04202400001232","2",,"2022","20240408","20240408","3F21703  200096 R02","3F21703  200096 H02","3F21703  200096 S02","Y","H","P","FR","27.65","135",,"5000","77925","0000","605","5000","1291","0000","10",,"0.0163",,"492",,"BO=MIXED(HxW)","SOL DUC R   20.0096","SOLDUC HATCHERY","SOL DUC R   20.0096","WA","NWC","QUHO","N","77925","605","1291","10","0"
"N","4.2","20250106","WDFW","COOP","04","!04P00067076",,,,,,"2","7","2012","20130201","20130220","3F21902  240322 R","3F21902  246040 H01","3F21902  240251 S","E","H",,"VO","0.3",,,,,,,"0000","49000",,,,,,,,"BO=MIXED(HxW)","MILL CR      24.0322","PACIFIC CO ANGLERS","WILLAPA R    24.0251","WA","WILP","WILR","N","0","0","0","49000","0"
"N","4.2","20250205","CDFO","CDFO","03","!03AD1740",,,,,,"2","3","2017","20181023","20181023","2FS  JNSTR1386","2FS  JNSTH0106","2FS  JNSTS0106","F","H","B","FR",,,"N",,,,,"5000","2480",,,"B",,,,,,"R-Mohun Cr","H-Quinsam River H","S-Quinsam R","BC","JNST","JSVI","N","0","0","2480","0","0"
"N","4.2","20250205","CDFO","CDFO","03","!03AD1755",,,,,,"2","3","2017","20190524","20190524","2FS  LWFRR0154","2FS  LWFRH0154","2FS  LWFRS0154","S","H","P","VO","21.17",,"N",,,,,"5000","244627",,,"B",,,,,,"R-Chehalis R","H-Chehalis River H","S-Chehalis R","BC","FRTH","LOFR","N","0","0","244627","0","0"
"N","4.2","20250106","WDFW","COOP","04","!04P00067077",,,,,,"2","7","2012","20130201","20130220","3F21902  240339 R","3F21902  246040 H01","3F21902  240251 S","E","H",,"VO","0.3",,,,,,,"0000","49000",,,,,,,,"BO=MIXED(HxW)","STRINGER CR  24.0339","PACIFIC CO ANGLERS","WILLAPA R    24.0251","WA","WILP","WILR","N","0","0","0","49000","0"
"N","4.2","20250106","WDFW","COOP","04","!04P00067078",,,,,,"2","7","2012","20130201","20130220","3F21902  240369 R","3F21902  246040 H01","3F21902  240251 S","E","H",,"VO","0.3",,,,,,,"0000","49000",,,,,,,,"BO=MIXED(HxW)","WALKER CR    24.0369","PACIFIC CO ANGLERS","WILLAPA R    24.0251","WA","WILP","WILR","N","0","0","0","49000","0"
"N","4.2","20250106","WDFW","COOP","04","!04P00067079",,,,,,"2","7","2012","20130201","20130220","3F21902  240251 R","3F21902  246040 H01","3F21902  240251 S","E","H",,"VO","0.3",,,,,,,"0000","49000",,,,,,,,"BO=MIXED(HxW)","WILLAPA R    24.0251","PACIFIC CO ANGLERS","WILLAPA R    24.0251","WA","WILP","WILR","N","0","0","0","49000","0"
"N","4.2","20250106","WDFW","COOP","04","!04P00067081",,,,,,"2","7","2013","20140201","20140220","3F21902  240322 R","3F21902  246040 H01","3F21902  240251 S","E","H",,"VO","0.3",,,,,,,"0000","49000",,,,,,,,"BO=MIXED(HxW)","MILL CR      24.0322","PACIFIC CO ANGLERS","WILLAPA R    24.0251","WA","WILP","WILR","N","0","0","0","49000","0"
"N","4.2","20250205","CDFO","CDFO","03","!03AD1758",,,,,,"2","3","2017","20190515","20190515","2FS  LWFRR0150","2FS  LWFRH0150","2FS  LWFRS0150","S","H","P","FR","19.27","122","N",,,,,"5000","2101",,,"B",,,,,,"R-Inch Cr","H-Inch Creek H","S-Inch Cr","BC","FRTH","LOFR","N","0","0","2101","0","0"
"T","4.2","20250205","CDFO","CDFO","03","183189","12",,,,,"2","3","2016","20180612","20180613","2FS  GSMNR0112","2FS  GSMNH0112","2FS  GSMNS0112","S","H","B","FR","27.5",,"N","5000","10599",,,,,,,"C","0",,,,,"R-Seymour R/GSMN","H-Seymour River H","S-Seymour R/GSMN","BC","GST","GSMS","N","10599","0","0","0","0"
"N","4.2","20250106","WDFW","COOP","04","!04P00085618",,,,,,"2",,"2013","20140404","20140404","3F10510  080203 R","3F10510  08     H11","3F10510  080178 S",,"H",,"FR","0.9",,,,,,,"0000","230",,,,,,,,,"ISSAQUAH TRB 08.0203","FRIENDS OF ISH","ISSAQUAH CR  08.0178","WA","MPS","LAKW","N","0","0","0","230","0"
"N","4.2","20250205","CDFO","CDFO","03","!03AD1803",,,,,,"2","3","2018","20190504","20190504","2FS  JNSTR3279","2FS  JNSTH2718","2FS  JNSTS0106","F","H","B","FR","2.5",,"N",,,,,"5000","6700",,,"W",,,,,,"R-Ito Cr","H-Phillips River H","S-Quinsam R","BC","JNST","JNSTG","N","0","0","6700","0","0"
"N","4.2","20250205","CDFO","CDFO","03","!03AD1759",,,,,,"2","3","2017","20190508","20190510","2FS  GSMSR0288","2FS  LWFRH0150","2FS  GSMSS0288","S","H","P","FR","19.88","123","N",,,,,"5000","50990",,,"B",,,,,,"R-Serpentine R","H-Inch Creek H","S-Serpentine R","BC","FRTH","LOFR","N","0","0","50990","0","0"
"N","4.2","20250205","CDFO","CDFO","03","!03NOCO10182",,,,,,"2","3","2010","201104","201106","2FS  GSMNR2618","2FS  GSMNH2000","2FS  GSMNS0103","F","H","B","FR",,,"N",,,,,"0000","1939",,,"B",,,,,,"R-Beaver Cr/GSMN","H-Vancouver Schools","S-Capilano R","BC","GST","GSTG","N","0","0","0","1939","0"
"N","4.2","20250106","WDFW","COOP","04","!04P00085619",,,,,,"2",,"2013","20140328","20140328","3F10510  080282 R","3F10510  08     H11","3F10510  080178 S",,"H",,"FR","0.9",,,,,,,"0000","220",,,,,,,,,"MAY CR       08.0282","FRIENDS OF ISH","ISSAQUAH CR  08.0178","WA","MPS","LAKW","N","0","0","0","220","0"
"N","4.2","20250106","WDFW","COOP","04","!04P00085620",,,,,,"2",,"2013","20140317","20140503","3F10510  080049 R","3F10510  08     H11","3F10510  080178 S",,"H",,"FR","0.9",,,,,,,"0000","655",,,,,,,,"COMBINED SCHOOL GROUPS.","MCALEER CR   08.0049","FRIENDS OF ISH","ISSAQUAH CR  08.0178","WA","MPS","LAKW","N","0","0","0","655","0"
"N","4.2","20250106","WDFW","COOP","04","!04P00085621",,,,,,"2",,"2013","20140407","20140509","3F10510  080070 R","3F10510  08     H11","3F10510  080178 S",,"H",,"FR","0.9",,,,,,,"0000","572",,,,,,,,"COMBINED SCHOOL GROUPS.","NORTH CR     08.0070","FRIENDS OF ISH","ISSAQUAH CR  08.0178","WA","MPS","LAKW","N","0","0","0","572","0"
"T","4.2","20250106","WDFW","WDFW","04","636537","13",,,"O","04201400000078","2",,"2012","20140427","20140502","3F10412  150389 R",,"3F10412  150389 S","G","W","P",,"12.95",,,"0000","11469",,,,,,,,,,,,"BO=W(WILD)","BIG BEEF CR  15.0389","NA","BIG BEEF CR  15.0389","WA","HOOD","WKIT","N","0","11469","0","0","0"
"N","4.2","20250115","ADFG","ADFG","01","!01192ADFG18",,,,,,"2","3","2018","20190529","20190529","1F2UC247 4199950","1F2UC247 5010060998","1F2UC247 5010060","G","H","P",,"4",,"N",,,,,"0000","3002",,,"W",,,,,,"WILLOW LK","WILLIAM JACK HERNAND","SHIP CR","AK","CEAK","UCI","N","0","0","0","3002","0"
"N","4.2","20250106","WDFW","COOP","04","!04P00085622",,,,,,"2",,"2013","20140531","20140531","3F10308  071031 R","3F10510  08     H11","3F10510  080178 S",,"H",,"FR","0.91",,,,,,,"0000","243",,,,,,,,,"SALMON CR    07.1031","FRIENDS OF ISH","ISSAQUAH CR  08.0178","WA","NPS","SNOH","N","0","0","0","243","0"
"N","4.2","20250115","ADFG","ADFG","01","!01202ADFG68",,,,,,"2","3","2018","20200513","20200513","1M2LC231 30","1F2UC247 5010060998","1F2LC231 3010080010","S","H","P",,"21",,"N",,,,,"0500","82511",,,"C",,,,,,"SEWARD LAGOON 231-30","WILLIAM JACK HERNAND","BEAR LK","AK","CEAK","LCI","N","0","0","0","82511","0"
"N","4.2","20250106","WDFW","COOP","04","!04P00085623",,,,,,"2",,"2013","20140417","20140417","3F10510  080203 R","3F10510  08     H11","3F10510  080178 S",,"H",,"FR","0.91",,,,,,,"0000","233",,,,,,,,"WILLOW CREEK.","ISSAQUAH TRB 08.0203","FRIENDS OF ISH","ISSAQUAH CR  08.0178","WA","MPS","LAKW","N","0","0","0","233","0"
"N","4.2","20250106","WDFW","COOP","04","!04P00085625",,,,,,"2",,"2013","20140409","20140409","3F10510  090001 R02","3F10510  08     H11","3F10510  090072 S",,"H",,"FR","0.9",,,,,,,"0000","135",,,,,,,,,"GREEN R      09.0001","FRIENDS OF ISH","BIG SOOS CR  09.0072","WA","MPS","DUWA","N","0","0","0","135","0"
"N","4.2","20250106","WDFW","COOP","04","!04P00114962",,,,,,"2","7","2016","20170602","20170602","3F42001  270017 R","3F42001  2673322E","3F42001  270002 S",,"H",,"FR","0.89",,,,,,,"0000","157",,,,,,,,,"FALLERT CR   27.0017","COWEEMAN JHS (KELSO)","KALAMA R     27.0002","WA","LOCR","LEWI","N","0","0","0","157","0"
"N","4.2","20250106","WDFW","COOP","04","!04P00114963",,,,,,"2","7","2016","20170602","20170602","3F21802  230761 R","3F10513  1370114E","3F21802  230761 S",,"H",,,"0.9",,,,,,,"0000","250",,,,,,,,"BO=MIXED(HxW)","SKOOKUMCHUCK 23.0761","SALISH MS","SKOOKUMCHUCK 23.0761","WA","GRAY","UPCH","N","0","0","0","250","0"
"N","4.2","20250106","WDFW","COOP","04","!04P00114964",,,,,,"2",,"2016","20170418","20170418","3F10511  10     R01","3F10513  1200008E","3F10511  100021 S",,"H",,"FR","0.9",,,,,,,"0000","175",,,,,,,,"BO=MIXED(HxW)","PUGET CREEK","TACOMA COMMUNITY COLLEGE","PUYALLUP R   10.0021","WA","WAGN","WAGNG","N","0","0","0","175","0"
"T","4.2","20250205","CDFO","CDFO","03","184464","12",,,,,"2","3","2017","20190514","20190514","2FS  GSVIR0100","2FS  GSVIH0100","2FS  GSVIS0100","S","H","P","FR","20","121","N","5000","35037",,,"5000","109108",,,"B","0.0075","1","265",,,"R-Big Qualicum R","H-Big Qualicum River H","S-Big Qualicum R","BC","GST","GSVI","N","35037","0","109108","0","0"
"T","4.2","20250205","CDFO","CDFO","03","184470","12",,,"D","032017H00002571","2","3","2015","20170508","20170508","2FS  JNSTR0106","2FS  JNSTH0106","2FS  JNSTS0106","S","H","P","VO","21.8","131","N","5000","19035",,,"5000","37013",,,"B","0","14","939",,,"R-Quinsam R","H-Quinsam River H","S-Quinsam R","BC","JNST","JSVI","N","19035","0","37013","0","0"
"N","4.2","20250106","WDFW","COOP","04","!04P00115044",,,,,,"2",,"2016","20170121","20170121","3F10510  090372 R","3F10510  096201 H","3F10510  090001 S02","E","H",,,"0.3",,,,,,,"0000","6100",,,,,,,,,"WALKER CR    09.0372","TU - DES MOINES","GREEN R NATIVE   (9)","WA","MPS","DUWA","N","0","0","0","6100","0"
"N","4.2","20250106","WDFW","COOP","04","!04P00115055",,,,,,"2","7","2015","20170501","20170507","3F21802  231117 R","3F21802  23     H","3F21802  230761 S","Y","H",,"FR","30.23",,,,,,,"5000","62356","0000","144",,,,,,"BO=MIXED(HxW)","EIGHT CR     23.1117","EIGHT CK/UPR CHEHALI","SKOOKUMCHUCK 23.0761","WA","GRAY","UPCH","N","0","0","62356","144","0"
"N","4.2","20250106","WDFW","COOP","04","!04P00115057",,,,,,"2",,"2016","20170422","20170422","3F10308  070210 R","3F10308  076010 H","3F10308  070012 S02","E","H",,,"0.45",,,,,,,"0000","4000",,,,,,,,"BO=MIXED(HxW)","EVANS CR     07.0210","SNOHOMISH SPORTSMEN","SKYKOMISH R  07.0012","WA","NPS","SNOH","N","0","0","0","4000","0"
"T","4.2","20250106","WDFW","WDFW","04","636528","13",,,,,"2",,"2013","20150406","20150524","3F21802  230190 R",,"3F21802  220190 S","Y","W","P",,"22.67",,,"0000","10212",,,,,,,,,,,,"BO=W(WILD)","CHEHALIS-UPR 23.0190","NA","CHEHALIS R   22.0190","WA","GRAY","UPCH","N","0","10212","0","0","0"
"N","4.2","20250106","WDFW","COOP","04","!04P00115059",,,,,,"2",,"2016","20170422","20170422","3F10308  070140 R","3F10308  076010 H","3F10308  070012 S02","E","H",,,"0.45",,,,,,,"0000","4000",,,,,,,,"BO=MIXED(HxW)","PANTHER CR   07.0140","SNOHOMISH SPORTSMEN","SKYKOMISH R  07.0012","WA","NPS","SNOH","N","0","0","0","4000","0"
"T","4.2","20250106","WDFW","WDFW","04","636379","13",,,"D","04201300000031","2",,"2011","20130408","20130513","3F10511  100414 R","3F10511  100414 H","3F10511  100414 S","Y","H","P","VO","26.68","131",,"5000","45314","0000","581","5000","581",,,,"0.0125",,"240",,"BO=MIXED(HxW)","VOIGHT CR    10.0414","VOIGHTS CR HATCHERY","VOIGHT CR    10.0414","WA","MPS","PUYA","N","45314","581","581","0","0"
"T","4.2","20250106","WDFW","WDFW","04","636382","13",,,"D","04201300000033","2",,"2011","20130422","20130422","3F10510  090072 R","3F10510  090072 H","3F10510  090072 S","Y","H","P","FR","26.68","127",,"5000","45704",,,"5000","276",,,,"0.006",,"500",,"BO=MIXED(HxW)","BIG SOOS CR  09.0072","SOOS CREEK HATCHERY","BIG SOOS CR  09.0072","WA","MPS","DUWA","N","45704","0","276","0","0"
"N","4.2","20250106","WDFW","COOP","04","!04P00066456",,,,,,"2",,"2013","20140320","20140320","3F10510  090092 R","3F10510  096065 H","3F10510  090072 S","E","H",,"FR","0.3",,,,,,,"0000","1000",,,,,,,,"BO=MIXED(HxW)","LTL SOOS CR  09.0092","WORDAN PROJECT","BIG SOOS CR  09.0072","WA","MPS","DUWA","N","0","0","0","1000","0"
"T","4.2","20250106","WDFW","WDFW","04","636384","13",,,"D","04201300000034","2",,"2011","20130501","20130501","3F10308  070940 R","3F10308  070943 H","3F10308  070012 S02","Y","H","P","FR","23.74","127",,"0000","44425",,,"0000","102",,,,"0.0023",,"44527",,"BO=MIXED(HxW)","WALLACE R    07.0940","WALLACE R HATCHERY","SKYKOMISH R  07.0012","WA","NPS","SNOH","N","0","44425","0","102","0"
"N","4.2","20250106","WDFW","COOP","04","!04P00115062",,,,,,"2",,"2016","20170422","20170422","3F10308  070131 R","3F10308  076010 H","3F10308  070012 S02","E","H",,,"0.45",,,,,,,"0000","2000",,,,,,,,"BO=MIXED(HxW)","BUNK FOSS    07.0131","SNOHOMISH SPORTSMEN","SKYKOMISH R  07.0012","WA","NPS","SNOH","N","0","0","0","2000","0"
"N","4.2","20250106","WDFW","COOP","04","!04P00115064",,,,,,"2",,"2016","20170422","20170422","3F10308  070126 R","3F10308  076010 H","3F10308  070012 S02","E","H",,,"0.45",,,,,,,"0000","2000",,,,,,,,"BO=MIXED(HxW)","SEXTON CR    07.0126","SNOHOMISH SPORTSMEN","SKYKOMISH R  07.0012","WA","NPS","SNOH","N","0","0","0","2000","0"
"N","4.2","20250205","CDFO","CDFO","03","!03NOCO17167",,,,,,"2","3","2017","20190607","20190607","2FS  TOMMR0254","2FS  TOMMH0254","2FS  TOMMS0254","S","H","B",,"14.63",,"N",,,,,"0000","20734",,,"B",,,,,,"R-Deadman R","H-Deadman River H","S-Deadman R","BC","FRTH","LOTR","N","0","0","0","20734","0"
